-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.083671,-0.686295,-1.506360,-0.198134,0.730507,-0.996347,-0.340368,1.010899,-1.585628,-0.271007,1.261076,-1.850008
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.081691,-0.800117,-1.510642,-0.201960,0.732339,-0.996069,-0.341262,1.019002,-1.585158,-0.269673,1.265060,-1.851929
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.078596,-0.898272,-1.515056,-0.205412,0.734243,-0.995623,-0.341959,1.027387,-1.584730,-0.267890,1.269297,-1.853991
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.074955,-0.979342,-1.518781,-0.208466,0.736173,-0.994976,-0.342528,1.035792,-1.584341,-0.265840,1.273747,-1.856233
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.071286,-1.043219,-1.520655,-0.211163,0.738059,-0.994201,-0.343034,1.043877,-1.583988,-0.263737,1.278220,-1.858597
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.068007,-1.090961,-1.519283,-0.213585,0.739817,-0.993412,-0.343526,1.051295,-1.583668,-0.261792,1.282446,-1.860957
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.065396,-1.124518,-1.513206,-0.215815,0.741371,-0.992713,-0.344039,1.057762,-1.583376,-0.260165,1.286178,-1.863172
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.063569,-1.146399,-1.501042,-0.217907,0.742669,-0.992166,-0.344584,1.063101,-1.583111,-0.258950,1.289243,-1.865118
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.062515,-1.159294,-1.481653,-0.219882,0.743685,-0.991786,-0.345157,1.067247,-1.582869,-0.258167,1.291568,-1.866717
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.062125,-1.165722,-1.454323,-0.221722,0.744422,-0.991555,-0.345747,1.070240,-1.582649,-0.257787,1.293181,-1.867948
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.062237,-1.167820,-1.418884,-0.223385,0.744911,-0.991433,-0.346342,1.072203,-1.582449,-0.257740,1.294191,-1.868845
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.062672,-1.167266,-1.375792,-0.224821,0.745198,-0.991374,-0.346929,1.073308,-1.582266,-0.257944,1.294745,-1.869475
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.063268,-1.165272,-1.326210,-0.225995,0.745330,-0.991338,-0.347503,1.073739,-1.582099,-0.258322,1.294995,-1.869911
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.063901,-1.162627,-1.271997,-0.226898,0.745353,-0.991300,-0.348057,1.073669,-1.581947,-0.258814,1.295062,-1.870216
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.064490,-1.159792,-1.215560,-0.227547,0.745303,-0.991246,-0.348592,1.073252,-1.581809,-0.259375,1.295037,-1.870435
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.064994,-1.156995,-1.159648,-0.227974,0.745211,-0.991172,-0.349109,1.072615,-1.581682,-0.259977,1.294983,-1.870598
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.065408,-1.154321,-1.107099,-0.228217,0.745103,-0.991079,-0.349609,1.071864,-1.581567,-0.260596,1.294942,-1.870725
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.065746,-1.151787,-1.060505,-0.228313,0.745000,-0.990968,-0.350096,1.071081,-1.581463,-0.261215,1.294943,-1.870828
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066025,-1.149405,-1.021836,-0.228298,0.744921,-0.990843,-0.350571,1.070328,-1.581368,-0.261822,1.295008,-1.870914
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066259,-1.147211,-0.992249,-0.228202,0.744880,-0.990707,-0.351036,1.069644,-1.581283,-0.262407,1.295152,-1.870990
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066450,-1.145268,-0.972135,-0.228050,0.744886,-0.990562,-0.351495,1.069053,-1.581207,-0.262963,1.295385,-1.871059
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066599,-1.143636,-0.961297,-0.227865,0.744942,-0.990412,-0.351948,1.068562,-1.581138,-0.263489,1.295704,-1.871126
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066704,-1.142360,-0.959182,-0.227666,0.745041,-0.990257,-0.352399,1.068169,-1.581076,-0.263983,1.296095,-1.871193
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066767,-1.141455,-0.965144,-0.227474,0.745175,-0.990100,-0.352851,1.067865,-1.581020,-0.264451,1.296535,-1.871263
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066793,-1.140905,-0.978683,-0.227307,0.745328,-0.989942,-0.353305,1.067639,-1.580969,-0.264896,1.297000,-1.871336
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066787,-1.140676,-0.999558,-0.227181,0.745488,-0.989784,-0.353764,1.067482,-1.580922,-0.265322,1.297465,-1.871413
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066760,-1.140721,-1.027680,-0.227108,0.745641,-0.989627,-0.354225,1.067387,-1.580879,-0.265728,1.297912,-1.871493
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066718,-1.141006,-1.062853,-0.227092,0.745778,-0.989472,-0.354687,1.067346,-1.580839,-0.266114,1.298333,-1.871576
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066665,-1.141517,-1.104533,-0.227130,0.745896,-0.989319,-0.355143,1.067350,-1.580802,-0.266476,1.298723,-1.871661
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066603,-1.142253,-1.151708,-0.227214,0.745993,-0.989168,-0.355585,1.067385,-1.580767,-0.266808,1.299082,-1.871749
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066532,-1.143216,-1.202840,-0.227332,0.746072,-0.989020,-0.356005,1.067438,-1.580736,-0.267109,1.299412,-1.871838
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066456,-1.144393,-1.255878,-0.227473,0.746131,-0.988875,-0.356398,1.067496,-1.580706,-0.267377,1.299712,-1.871928
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066378,-1.145751,-1.308412,-0.227628,0.746171,-0.988734,-0.356757,1.067549,-1.580678,-0.267613,1.299978,-1.872019
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066303,-1.147241,-1.357907,-0.227792,0.746191,-0.988597,-0.357081,1.067591,-1.580653,-0.267822,1.300207,-1.872110
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066237,-1.148802,-1.401936,-0.227960,0.746192,-0.988464,-0.357367,1.067619,-1.580629,-0.268005,1.300395,-1.872200
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066183,-1.150371,-1.438352,-0.228128,0.746172,-0.988336,-0.357615,1.067636,-1.580607,-0.268165,1.300542,-1.872288
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066142,-1.151901,-1.465462,-0.228294,0.746135,-0.988213,-0.357827,1.067649,-1.580587,-0.268305,1.300653,-1.872375
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066113,-1.153367,-1.482134,-0.228453,0.746086,-0.988096,-0.358004,1.067662,-1.580568,-0.268428,1.300734,-1.872460
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066091,-1.154769,-1.487765,-0.228603,0.746032,-0.987984,-0.358154,1.067683,-1.580550,-0.268537,1.300796,-1.872541
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066073,-1.156112,-1.482208,-0.228741,0.745981,-0.987878,-0.358280,1.067714,-1.580534,-0.268637,1.300851,-1.872619
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066054,-1.157401,-1.465695,-0.228863,0.745939,-0.987777,-0.358389,1.067756,-1.580519,-0.268730,1.300909,-1.872693
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066035,-1.158627,-1.438793,-0.228968,0.745909,-0.987682,-0.358486,1.067809,-1.580505,-0.268820,1.300977,-1.872763
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066017,-1.159766,-1.402429,-0.229057,0.745894,-0.987592,-0.358575,1.067870,-1.580491,-0.268907,1.301057,-1.872829
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066005,-1.160771,-1.357939,-0.229133,0.745891,-0.987508,-0.358658,1.067936,-1.580479,-0.268994,1.301150,-1.872890
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066005,-1.161585,-1.307106,-0.229199,0.745899,-0.987428,-0.358738,1.068009,-1.580468,-0.269081,1.301252,-1.872948
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066021,-1.162145,-1.252152,-0.229262,0.745916,-0.987353,-0.358814,1.068088,-1.580457,-0.269167,1.301358,-1.873001
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066057,-1.162399,-1.195703,-0.229324,0.745938,-0.987281,-0.358890,1.068175,-1.580447,-0.269252,1.301464,-1.873050
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066114,-1.162319,-1.140630,-0.229387,0.745964,-0.987213,-0.358967,1.068271,-1.580438,-0.269336,1.301570,-1.873096
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066187,-1.161907,-1.089727,-0.229453,0.745994,-0.987148,-0.359046,1.068375,-1.580430,-0.269419,1.301676,-1.873139
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066272,-1.161204,-1.045380,-0.229520,0.746028,-0.987086,-0.359129,1.068486,-1.580422,-0.269501,1.301785,-1.873180
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066364,-1.160288,-1.009357,-0.229586,0.746065,-0.987028,-0.359215,1.068597,-1.580415,-0.269583,1.301900,-1.873218
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066454,-1.159266,-0.982678,-0.229649,0.746106,-0.986972,-0.359302,1.068702,-1.580408,-0.269662,1.302023,-1.873254
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066537,-1.158254,-0.965577,-0.229706,0.746149,-0.986919,-0.359388,1.068794,-1.580402,-0.269739,1.302153,-1.873289
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066608,-1.157356,-0.957663,-0.229755,0.746194,-0.986868,-0.359473,1.068866,-1.580397,-0.269810,1.302287,-1.873324
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066667,-1.156650,-0.958271,-0.229794,0.746238,-0.986820,-0.359554,1.068913,-1.580392,-0.269875,1.302420,-1.873358
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066715,-1.156158,-0.966807,-0.229826,0.746278,-0.986774,-0.359632,1.068939,-1.580388,-0.269934,1.302544,-1.873391
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066759,-1.155858,-0.982919,-0.229853,0.746311,-0.986731,-0.359707,1.068951,-1.580385,-0.269987,1.302654,-1.873423
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066802,-1.155711,-1.006438,-0.229879,0.746335,-0.986690,-0.359778,1.068957,-1.580382,-0.270036,1.302747,-1.873454
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066843,-1.155690,-1.037209,-0.229905,0.746350,-0.986651,-0.359844,1.068967,-1.580380,-0.270081,1.302822,-1.873483
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066878,-1.155796,-1.074909,-0.229931,0.746358,-0.986615,-0.359904,1.068987,-1.580378,-0.270123,1.302886,-1.873510
-0.000000,0.000000,0.400000,0.000000,-0.000000,0.000000,1.000000,0.066898,-1.156054,-1.118863,-0.229957,0.746365,-0.986581,-0.359959,1.069019,-1.580377,-0.270162,1.302946,-1.873535
